FA 1;FA 2;FA 3;FA 4;FA 5;FA 6;FA 7;FA 8;FA 9;FA 10;FA 11;FA 12;FA 13;FA 14;FA 15;FA 16;FA 17;FA 18;FA 19;FA 20;FA 21;FA 22;FA 23;FA 24;FA 25;FA 26;FA 27;FA 28;FA 29;FA 30;FA 31;FA 32;FA 33;FA 34;FA 35;FA 36;FA 37;FA 38;FA 39;FA 40;FA 41;FA 42;FA 43;FA 44;FA 45;FA 46;FA 47;FA 48;FA 49;FA 50;FA 51;FA 52;FA 53;FA 54;FA 55;FA 56;rho
0.025914;0.085479;0.025914;0.225843;0.181188;0.183520;0.111912;0.181188;0.183520;0.025914;0.025914;0.225843;0.181188;0.183520;0.225843;0.085479;0.181188;0.085479;0.183520;0.181188;0.085479;0.225843;0.067290;0.063116;0.183520;0.025914;0.085479;0.098123;0.067290;0.025914;0.111912;0.063116;0.225843;0.085479;0.025914;0.098123;0.225843;0.225843;0.063116;0.085479;0.225843;0.111912;0.183520;0.111912;0.067290;0.085479;0.111912;0.085479;0.085479;0.063116;0.183520;0.181188;0.098123;0.025914;0.111912;0.181188;0.078788
0.025914;0.183520;0.183520;0.181188;0.098123;0.225843;0.111912;0.181188;0.181188;0.098123;0.098123;0.183520;0.183520;0.225843;0.111912;0.085479;0.085479;0.225843;0.098123;0.025914;0.183520;0.111912;0.225843;0.085479;0.085479;0.225843;0.225843;0.067290;0.225843;0.063116;0.025914;0.111912;0.025914;0.025914;0.067290;0.063116;0.085479;0.225843;0.025914;0.085479;0.063116;0.225843;0.098123;0.183520;0.067290;0.067290;0.085479;0.183520;0.063116;0.067290;0.098123;0.098123;0.067290;0.098123;0.098123;0.085479;0.082393
0.111912;0.063116;0.067290;0.025914;0.067290;0.183520;0.067290;0.098123;0.067290;0.063116;0.225843;0.225843;0.067290;0.063116;0.063116;0.063116;0.225843;0.225843;0.067290;0.111912;0.183520;0.181188;0.183520;0.025914;0.111912;0.025914;0.025914;0.025914;0.025914;0.098123;0.111912;0.183520;0.067290;0.225843;0.085479;0.181188;0.181188;0.181188;0.098123;0.181188;0.067290;0.183520;0.025914;0.225843;0.098123;0.111912;0.181188;0.067290;0.183520;0.025914;0.098123;0.098123;0.085479;0.225843;0.067290;0.181188;0.075781
0.183520;0.183520;0.085479;0.085479;0.085479;0.183520;0.067290;0.181188;0.183520;0.181188;0.063116;0.111912;0.181188;0.063116;0.181188;0.085479;0.225843;0.085479;0.025914;0.183520;0.063116;0.111912;0.067290;0.181188;0.063116;0.183520;0.067290;0.183520;0.067290;0.067290;0.098123;0.111912;0.183520;0.085479;0.067290;0.067290;0.063116;0.067290;0.063116;0.025914;0.085479;0.085479;0.085479;0.098123;0.183520;0.111912;0.111912;0.063116;0.025914;0.098123;0.098123;0.025914;0.085479;0.067290;0.183520;0.085479;0.042731
0.225843;0.111912;0.111912;0.025914;0.181188;0.067290;0.063116;0.111912;0.063116;0.111912;0.063116;0.067290;0.181188;0.067290;0.067290;0.183520;0.025914;0.111912;0.098123;0.085479;0.067290;0.025914;0.063116;0.067290;0.085479;0.085479;0.183520;0.111912;0.098123;0.183520;0.111912;0.225843;0.067290;0.181188;0.063116;0.063116;0.225843;0.085479;0.063116;0.025914;0.067290;0.225843;0.111912;0.183520;0.067290;0.067290;0.098123;0.183520;0.085479;0.025914;0.025914;0.183520;0.111912;0.098123;0.183520;0.063116;0.067875
0.085479;0.063116;0.063116;0.181188;0.025914;0.098123;0.085479;0.063116;0.063116;0.181188;0.111912;0.181188;0.085479;0.063116;0.067290;0.183520;0.225843;0.098123;0.111912;0.183520;0.111912;0.085479;0.098123;0.025914;0.025914;0.085479;0.025914;0.098123;0.098123;0.067290;0.085479;0.098123;0.225843;0.085479;0.111912;0.181188;0.025914;0.025914;0.183520;0.111912;0.181188;0.067290;0.085479;0.067290;0.085479;0.111912;0.225843;0.225843;0.181188;0.063116;0.183520;0.098123;0.098123;0.111912;0.025914;0.111912;0.078316
0.183520;0.025914;0.025914;0.085479;0.111912;0.181188;0.025914;0.025914;0.067290;0.183520;0.181188;0.183520;0.183520;0.181188;0.098123;0.025914;0.183520;0.063116;0.025914;0.183520;0.085479;0.111912;0.098123;0.111912;0.063116;0.181188;0.098123;0.025914;0.183520;0.098123;0.183520;0.067290;0.181188;0.025914;0.085479;0.111912;0.025914;0.183520;0.025914;0.063116;0.181188;0.181188;0.063116;0.098123;0.225843;0.183520;0.183520;0.098123;0.025914;0.181188;0.183520;0.183520;0.098123;0.181188;0.067290;0.098123;0.073842
0.025914;0.181188;0.063116;0.063116;0.111912;0.111912;0.067290;0.181188;0.063116;0.181188;0.183520;0.085479;0.225843;0.085479;0.085479;0.183520;0.111912;0.225843;0.085479;0.225843;0.111912;0.063116;0.225843;0.063116;0.098123;0.085479;0.225843;0.181188;0.181188;0.183520;0.063116;0.098123;0.098123;0.181188;0.025914;0.063116;0.063116;0.067290;0.063116;0.025914;0.183520;0.098123;0.025914;0.181188;0.098123;0.025914;0.111912;0.183520;0.098123;0.225843;0.085479;0.098123;0.025914;0.225843;0.225843;0.111912;0.065249
0.225843;0.225843;0.111912;0.111912;0.085479;0.085479;0.183520;0.098123;0.063116;0.183520;0.183520;0.067290;0.225843;0.098123;0.181188;0.225843;0.181188;0.111912;0.098123;0.025914;0.225843;0.067290;0.085479;0.025914;0.111912;0.025914;0.225843;0.025914;0.181188;0.181188;0.111912;0.063116;0.085479;0.111912;0.085479;0.063116;0.085479;0.067290;0.063116;0.063116;0.183520;0.181188;0.181188;0.085479;0.025914;0.225843;0.111912;0.063116;0.063116;0.181188;0.225843;0.181188;0.183520;0.025914;0.225843;0.085479;0.094652
0.063116;0.181188;0.225843;0.085479;0.025914;0.098123;0.025914;0.098123;0.181188;0.085479;0.067290;0.025914;0.085479;0.183520;0.098123;0.225843;0.225843;0.225843;0.225843;0.181188;0.067290;0.085479;0.067290;0.025914;0.181188;0.225843;0.111912;0.085479;0.225843;0.067290;0.225843;0.085479;0.183520;0.111912;0.085479;0.183520;0.085479;0.225843;0.067290;0.183520;0.111912;0.181188;0.111912;0.225843;0.025914;0.181188;0.098123;0.225843;0.111912;0.181188;0.025914;0.025914;0.063116;0.063116;0.181188;0.111912;0.079931
0.085479;0.225843;0.063116;0.085479;0.063116;0.063116;0.025914;0.183520;0.183520;0.183520;0.181188;0.063116;0.098123;0.225843;0.183520;0.025914;0.225843;0.181188;0.063116;0.183520;0.025914;0.181188;0.225843;0.111912;0.098123;0.025914;0.067290;0.085479;0.085479;0.111912;0.063116;0.098123;0.225843;0.025914;0.067290;0.063116;0.098123;0.025914;0.025914;0.181188;0.067290;0.085479;0.085479;0.067290;0.025914;0.111912;0.098123;0.098123;0.063116;0.085479;0.181188;0.085479;0.025914;0.111912;0.025914;0.085479;0.061910
0.225843;0.181188;0.063116;0.067290;0.025914;0.025914;0.098123;0.181188;0.025914;0.181188;0.067290;0.183520;0.181188;0.181188;0.183520;0.181188;0.063116;0.181188;0.067290;0.181188;0.085479;0.063116;0.085479;0.111912;0.098123;0.025914;0.181188;0.063116;0.181188;0.063116;0.098123;0.025914;0.063116;0.067290;0.085479;0.085479;0.098123;0.111912;0.025914;0.063116;0.111912;0.067290;0.067290;0.098123;0.085479;0.063116;0.225843;0.085479;0.183520;0.098123;0.183520;0.063116;0.085479;0.111912;0.181188;0.111912;0.063153
0.063116;0.085479;0.067290;0.225843;0.063116;0.063116;0.183520;0.181188;0.181188;0.067290;0.183520;0.085479;0.067290;0.225843;0.067290;0.063116;0.183520;0.225843;0.225843;0.025914;0.098123;0.183520;0.111912;0.025914;0.025914;0.085479;0.111912;0.183520;0.025914;0.111912;0.098123;0.063116;0.181188;0.025914;0.085479;0.225843;0.063116;0.067290;0.063116;0.067290;0.085479;0.181188;0.181188;0.225843;0.085479;0.025914;0.225843;0.085479;0.183520;0.183520;0.183520;0.085479;0.181188;0.063116;0.025914;0.183520;0.078491
0.225843;0.067290;0.225843;0.183520;0.085479;0.098123;0.063116;0.063116;0.098123;0.067290;0.085479;0.063116;0.067290;0.025914;0.067290;0.085479;0.067290;0.181188;0.181188;0.067290;0.085479;0.225843;0.111912;0.183520;0.111912;0.111912;0.098123;0.067290;0.067290;0.067290;0.025914;0.225843;0.025914;0.225843;0.183520;0.181188;0.025914;0.067290;0.183520;0.085479;0.225843;0.111912;0.025914;0.181188;0.067290;0.181188;0.098123;0.063116;0.067290;0.063116;0.025914;0.025914;0.098123;0.067290;0.085479;0.225843;0.058378
0.111912;0.025914;0.067290;0.183520;0.085479;0.063116;0.063116;0.085479;0.025914;0.067290;0.067290;0.225843;0.181188;0.111912;0.085479;0.025914;0.063116;0.067290;0.098123;0.225843;0.085479;0.025914;0.063116;0.111912;0.181188;0.085479;0.111912;0.183520;0.098123;0.111912;0.183520;0.098123;0.225843;0.111912;0.025914;0.181188;0.025914;0.225843;0.025914;0.181188;0.098123;0.098123;0.025914;0.225843;0.183520;0.085479;0.025914;0.085479;0.225843;0.098123;0.025914;0.098123;0.181188;0.181188;0.067290;0.025914;0.069635
0.225843;0.025914;0.225843;0.067290;0.225843;0.085479;0.025914;0.098123;0.063116;0.225843;0.067290;0.111912;0.181188;0.025914;0.225843;0.183520;0.067290;0.063116;0.181188;0.085479;0.225843;0.098123;0.183520;0.098123;0.085479;0.085479;0.225843;0.025914;0.098123;0.085479;0.183520;0.225843;0.067290;0.183520;0.098123;0.067290;0.067290;0.225843;0.085479;0.025914;0.225843;0.025914;0.225843;0.067290;0.098123;0.025914;0.181188;0.085479;0.111912;0.025914;0.098123;0.181188;0.181188;0.183520;0.063116;0.025914;0.087191
0.063116;0.025914;0.085479;0.063116;0.225843;0.025914;0.111912;0.183520;0.025914;0.225843;0.085479;0.183520;0.098123;0.181188;0.225843;0.063116;0.183520;0.225843;0.063116;0.025914;0.085479;0.183520;0.063116;0.181188;0.085479;0.183520;0.067290;0.085479;0.025914;0.225843;0.111912;0.183520;0.085479;0.063116;0.063116;0.085479;0.225843;0.183520;0.085479;0.098123;0.183520;0.225843;0.183520;0.067290;0.098123;0.025914;0.063116;0.183520;0.025914;0.063116;0.183520;0.181188;0.063116;0.225843;0.111912;0.067290;0.079907
0.098123;0.111912;0.111912;0.111912;0.098123;0.183520;0.098123;0.111912;0.085479;0.085479;0.111912;0.085479;0.067290;0.063116;0.025914;0.098123;0.225843;0.225843;0.063116;0.067290;0.098123;0.225843;0.111912;0.225843;0.067290;0.183520;0.085479;0.098123;0.025914;0.183520;0.063116;0.063116;0.183520;0.183520;0.085479;0.085479;0.183520;0.025914;0.225843;0.181188;0.111912;0.085479;0.085479;0.098123;0.098123;0.025914;0.063116;0.225843;0.098123;0.025914;0.181188;0.183520;0.111912;0.098123;0.183520;0.098123;0.079763
0.098123;0.067290;0.181188;0.225843;0.063116;0.067290;0.025914;0.181188;0.183520;0.111912;0.111912;0.063116;0.225843;0.181188;0.067290;0.067290;0.085479;0.183520;0.063116;0.181188;0.063116;0.025914;0.067290;0.067290;0.225843;0.025914;0.098123;0.067290;0.183520;0.085479;0.067290;0.063116;0.183520;0.085479;0.183520;0.025914;0.225843;0.098123;0.063116;0.098123;0.085479;0.063116;0.225843;0.111912;0.085479;0.067290;0.067290;0.098123;0.063116;0.098123;0.181188;0.025914;0.063116;0.085479;0.111912;0.181188;0.048618
0.181188;0.183520;0.025914;0.181188;0.025914;0.085479;0.085479;0.085479;0.181188;0.025914;0.025914;0.025914;0.111912;0.063116;0.098123;0.111912;0.111912;0.225843;0.183520;0.063116;0.098123;0.098123;0.085479;0.085479;0.025914;0.067290;0.067290;0.183520;0.063116;0.111912;0.085479;0.111912;0.067290;0.181188;0.067290;0.085479;0.067290;0.183520;0.181188;0.025914;0.085479;0.025914;0.111912;0.098123;0.025914;0.067290;0.085479;0.183520;0.181188;0.063116;0.225843;0.098123;0.225843;0.063116;0.063116;0.025914;0.066065
0.181188;0.098123;0.098123;0.225843;0.111912;0.183520;0.098123;0.111912;0.085479;0.063116;0.183520;0.181188;0.063116;0.225843;0.183520;0.111912;0.183520;0.063116;0.025914;0.025914;0.181188;0.183520;0.085479;0.085479;0.181188;0.225843;0.225843;0.183520;0.067290;0.067290;0.098123;0.063116;0.098123;0.085479;0.111912;0.063116;0.067290;0.085479;0.063116;0.085479;0.025914;0.181188;0.025914;0.111912;0.181188;0.183520;0.225843;0.085479;0.085479;0.025914;0.098123;0.111912;0.111912;0.111912;0.098123;0.085479;0.076320
0.183520;0.098123;0.183520;0.098123;0.067290;0.225843;0.025914;0.183520;0.025914;0.225843;0.063116;0.067290;0.067290;0.183520;0.111912;0.181188;0.225843;0.098123;0.183520;0.063116;0.063116;0.183520;0.111912;0.085479;0.067290;0.067290;0.183520;0.067290;0.085479;0.183520;0.085479;0.098123;0.111912;0.085479;0.183520;0.067290;0.025914;0.183520;0.025914;0.111912;0.025914;0.067290;0.181188;0.025914;0.085479;0.063116;0.111912;0.225843;0.063116;0.111912;0.098123;0.183520;0.225843;0.225843;0.085479;0.111912;0.061083
0.063116;0.025914;0.063116;0.063116;0.067290;0.183520;0.183520;0.225843;0.098123;0.181188;0.181188;0.183520;0.025914;0.098123;0.183520;0.098123;0.181188;0.225843;0.111912;0.225843;0.111912;0.098123;0.225843;0.098123;0.111912;0.025914;0.111912;0.025914;0.067290;0.067290;0.025914;0.063116;0.111912;0.183520;0.085479;0.183520;0.225843;0.025914;0.225843;0.067290;0.225843;0.225843;0.025914;0.025914;0.181188;0.067290;0.063116;0.067290;0.225843;0.111912;0.067290;0.067290;0.098123;0.085479;0.067290;0.098123;0.073242
0.085479;0.085479;0.225843;0.181188;0.111912;0.098123;0.025914;0.183520;0.085479;0.225843;0.025914;0.098123;0.025914;0.063116;0.181188;0.098123;0.025914;0.111912;0.098123;0.183520;0.063116;0.183520;0.225843;0.183520;0.098123;0.025914;0.181188;0.063116;0.067290;0.067290;0.025914;0.063116;0.025914;0.085479;0.225843;0.183520;0.183520;0.063116;0.183520;0.063116;0.183520;0.063116;0.225843;0.181188;0.225843;0.025914;0.025914;0.085479;0.067290;0.085479;0.085479;0.067290;0.183520;0.067290;0.067290;0.067290;0.083348
0.111912;0.225843;0.181188;0.181188;0.181188;0.025914;0.225843;0.063116;0.111912;0.183520;0.085479;0.183520;0.067290;0.067290;0.181188;0.067290;0.067290;0.085479;0.098123;0.098123;0.111912;0.183520;0.181188;0.181188;0.085479;0.063116;0.225843;0.225843;0.183520;0.181188;0.063116;0.067290;0.225843;0.085479;0.225843;0.183520;0.063116;0.183520;0.183520;0.025914;0.067290;0.225843;0.025914;0.025914;0.183520;0.098123;0.183520;0.181188;0.111912;0.025914;0.183520;0.025914;0.067290;0.181188;0.025914;0.181188;0.098505
0.067290;0.085479;0.063116;0.181188;0.111912;0.063116;0.111912;0.067290;0.025914;0.225843;0.225843;0.225843;0.025914;0.098123;0.098123;0.085479;0.111912;0.183520;0.098123;0.225843;0.225843;0.098123;0.067290;0.111912;0.063116;0.183520;0.067290;0.183520;0.225843;0.063116;0.098123;0.183520;0.067290;0.111912;0.225843;0.085479;0.085479;0.063116;0.025914;0.181188;0.111912;0.063116;0.181188;0.183520;0.067290;0.067290;0.085479;0.098123;0.181188;0.067290;0.225843;0.025914;0.183520;0.183520;0.111912;0.085479;0.088575
0.098123;0.181188;0.098123;0.098123;0.067290;0.098123;0.025914;0.067290;0.025914;0.085479;0.225843;0.085479;0.181188;0.181188;0.225843;0.063116;0.085479;0.025914;0.183520;0.225843;0.183520;0.085479;0.025914;0.225843;0.067290;0.181188;0.111912;0.111912;0.098123;0.183520;0.067290;0.111912;0.098123;0.025914;0.098123;0.225843;0.225843;0.181188;0.067290;0.085479;0.063116;0.181188;0.063116;0.181188;0.183520;0.111912;0.085479;0.183520;0.085479;0.181188;0.098123;0.085479;0.098123;0.025914;0.085479;0.183520;0.091114
0.067290;0.181188;0.181188;0.098123;0.063116;0.111912;0.098123;0.111912;0.183520;0.085479;0.067290;0.225843;0.183520;0.063116;0.063116;0.063116;0.181188;0.181188;0.225843;0.181188;0.063116;0.025914;0.225843;0.067290;0.098123;0.111912;0.111912;0.063116;0.067290;0.067290;0.225843;0.067290;0.183520;0.098123;0.181188;0.098123;0.098123;0.181188;0.225843;0.183520;0.183520;0.085479;0.111912;0.181188;0.225843;0.111912;0.225843;0.067290;0.085479;0.085479;0.181188;0.111912;0.181188;0.063116;0.183520;0.025914;0.099074
0.025914;0.181188;0.085479;0.085479;0.067290;0.085479;0.098123;0.183520;0.025914;0.225843;0.183520;0.181188;0.098123;0.063116;0.063116;0.067290;0.063116;0.225843;0.111912;0.183520;0.225843;0.085479;0.098123;0.085479;0.183520;0.098123;0.181188;0.181188;0.085479;0.181188;0.025914;0.063116;0.181188;0.025914;0.025914;0.063116;0.181188;0.098123;0.183520;0.183520;0.225843;0.225843;0.183520;0.063116;0.181188;0.111912;0.085479;0.111912;0.183520;0.063116;0.085479;0.225843;0.063116;0.111912;0.181188;0.181188;0.090005
0.085479;0.111912;0.025914;0.085479;0.085479;0.181188;0.181188;0.085479;0.111912;0.111912;0.025914;0.183520;0.183520;0.085479;0.085479;0.063116;0.063116;0.067290;0.063116;0.098123;0.111912;0.183520;0.085479;0.111912;0.067290;0.098123;0.067290;0.181188;0.063116;0.063116;0.067290;0.183520;0.063116;0.025914;0.085479;0.025914;0.098123;0.025914;0.085479;0.098123;0.063116;0.085479;0.181188;0.067290;0.067290;0.183520;0.098123;0.183520;0.183520;0.063116;0.067290;0.025914;0.063116;0.111912;0.085479;0.085479;0.063650
0.181188;0.183520;0.025914;0.085479;0.085479;0.183520;0.085479;0.085479;0.183520;0.181188;0.183520;0.225843;0.225843;0.111912;0.181188;0.067290;0.025914;0.025914;0.067290;0.225843;0.025914;0.063116;0.067290;0.183520;0.063116;0.181188;0.067290;0.181188;0.181188;0.183520;0.025914;0.067290;0.098123;0.181188;0.111912;0.181188;0.067290;0.067290;0.067290;0.183520;0.098123;0.098123;0.085479;0.085479;0.183520;0.181188;0.183520;0.181188;0.225843;0.025914;0.183520;0.111912;0.225843;0.025914;0.063116;0.085479;0.076499
0.181188;0.181188;0.067290;0.225843;0.111912;0.063116;0.063116;0.111912;0.067290;0.181188;0.183520;0.111912;0.085479;0.025914;0.225843;0.111912;0.025914;0.063116;0.111912;0.098123;0.181188;0.098123;0.183520;0.225843;0.111912;0.181188;0.225843;0.111912;0.225843;0.067290;0.225843;0.085479;0.067290;0.111912;0.025914;0.098123;0.098123;0.181188;0.063116;0.063116;0.067290;0.111912;0.181188;0.098123;0.025914;0.067290;0.067290;0.181188;0.025914;0.098123;0.181188;0.085479;0.183520;0.225843;0.025914;0.025914;0.090367
0.181188;0.225843;0.063116;0.181188;0.063116;0.067290;0.063116;0.183520;0.098123;0.085479;0.098123;0.183520;0.183520;0.025914;0.025914;0.067290;0.098123;0.181188;0.025914;0.067290;0.085479;0.085479;0.183520;0.085479;0.225843;0.067290;0.225843;0.111912;0.085479;0.063116;0.183520;0.111912;0.085479;0.025914;0.181188;0.183520;0.181188;0.183520;0.098123;0.225843;0.181188;0.181188;0.098123;0.111912;0.067290;0.025914;0.085479;0.181188;0.181188;0.183520;0.183520;0.025914;0.181188;0.111912;0.025914;0.025914;0.072385
0.025914;0.098123;0.025914;0.067290;0.225843;0.111912;0.181188;0.181188;0.098123;0.063116;0.183520;0.025914;0.225843;0.098123;0.183520;0.183520;0.067290;0.098123;0.067290;0.181188;0.183520;0.225843;0.181188;0.025914;0.063116;0.085479;0.225843;0.225843;0.225843;0.181188;0.063116;0.225843;0.063116;0.063116;0.098123;0.183520;0.225843;0.063116;0.098123;0.111912;0.063116;0.225843;0.025914;0.225843;0.067290;0.111912;0.025914;0.183520;0.225843;0.063116;0.085479;0.067290;0.183520;0.098123;0.063116;0.025914;0.116847
0.098123;0.225843;0.063116;0.111912;0.098123;0.067290;0.183520;0.063116;0.225843;0.025914;0.025914;0.098123;0.111912;0.225843;0.181188;0.025914;0.225843;0.085479;0.025914;0.067290;0.085479;0.183520;0.063116;0.063116;0.085479;0.183520;0.181188;0.025914;0.063116;0.181188;0.067290;0.225843;0.225843;0.225843;0.025914;0.111912;0.098123;0.225843;0.098123;0.111912;0.025914;0.111912;0.025914;0.098123;0.067290;0.098123;0.085479;0.183520;0.225843;0.098123;0.025914;0.183520;0.225843;0.183520;0.085479;0.085479;0.079280
0.025914;0.225843;0.067290;0.225843;0.067290;0.085479;0.183520;0.067290;0.181188;0.063116;0.183520;0.085479;0.098123;0.183520;0.111912;0.181188;0.025914;0.085479;0.025914;0.181188;0.225843;0.085479;0.085479;0.098123;0.085479;0.225843;0.063116;0.063116;0.025914;0.085479;0.067290;0.183520;0.098123;0.085479;0.063116;0.085479;0.067290;0.181188;0.067290;0.085479;0.085479;0.067290;0.063116;0.225843;0.225843;0.085479;0.063116;0.098123;0.067290;0.098123;0.063116;0.025914;0.098123;0.225843;0.098123;0.067290;0.070139
0.067290;0.098123;0.183520;0.225843;0.183520;0.225843;0.181188;0.098123;0.225843;0.181188;0.067290;0.225843;0.225843;0.111912;0.111912;0.181188;0.085479;0.025914;0.111912;0.181188;0.225843;0.085479;0.181188;0.225843;0.183520;0.111912;0.181188;0.181188;0.025914;0.025914;0.085479;0.067290;0.025914;0.098123;0.225843;0.181188;0.085479;0.183520;0.111912;0.085479;0.098123;0.063116;0.025914;0.098123;0.098123;0.085479;0.025914;0.025914;0.181188;0.183520;0.183520;0.181188;0.181188;0.225843;0.181188;0.085479;0.078955
0.098123;0.183520;0.181188;0.098123;0.111912;0.183520;0.111912;0.183520;0.181188;0.098123;0.025914;0.067290;0.085479;0.067290;0.181188;0.025914;0.181188;0.225843;0.085479;0.025914;0.183520;0.181188;0.225843;0.067290;0.098123;0.025914;0.067290;0.183520;0.183520;0.225843;0.181188;0.225843;0.225843;0.098123;0.067290;0.063116;0.225843;0.067290;0.025914;0.085479;0.067290;0.183520;0.025914;0.111912;0.111912;0.085479;0.181188;0.111912;0.063116;0.067290;0.025914;0.183520;0.183520;0.111912;0.225843;0.025914;0.103453
0.181188;0.225843;0.098123;0.183520;0.063116;0.225843;0.098123;0.183520;0.183520;0.025914;0.111912;0.111912;0.067290;0.085479;0.225843;0.225843;0.225843;0.063116;0.025914;0.111912;0.225843;0.067290;0.225843;0.085479;0.181188;0.225843;0.111912;0.098123;0.225843;0.225843;0.025914;0.225843;0.085479;0.063116;0.181188;0.025914;0.063116;0.111912;0.181188;0.067290;0.085479;0.181188;0.181188;0.225843;0.183520;0.025914;0.111912;0.063116;0.067290;0.025914;0.063116;0.225843;0.098123;0.085479;0.111912;0.225843;0.116512
0.063116;0.085479;0.098123;0.063116;0.063116;0.183520;0.098123;0.085479;0.098123;0.025914;0.025914;0.183520;0.063116;0.225843;0.111912;0.063116;0.067290;0.111912;0.025914;0.063116;0.025914;0.025914;0.025914;0.225843;0.098123;0.111912;0.111912;0.085479;0.183520;0.111912;0.098123;0.225843;0.067290;0.181188;0.098123;0.225843;0.111912;0.225843;0.067290;0.111912;0.181188;0.225843;0.181188;0.067290;0.181188;0.225843;0.085479;0.111912;0.183520;0.085479;0.067290;0.025914;0.098123;0.181188;0.111912;0.098123;0.070450
0.111912;0.098123;0.183520;0.098123;0.183520;0.025914;0.183520;0.085479;0.111912;0.063116;0.183520;0.098123;0.085479;0.067290;0.225843;0.067290;0.063116;0.181188;0.098123;0.183520;0.098123;0.181188;0.181188;0.098123;0.067290;0.063116;0.181188;0.067290;0.025914;0.025914;0.025914;0.067290;0.181188;0.098123;0.225843;0.111912;0.025914;0.181188;0.098123;0.098123;0.067290;0.111912;0.183520;0.067290;0.111912;0.183520;0.181188;0.111912;0.067290;0.067290;0.098123;0.025914;0.067290;0.067290;0.025914;0.063116;0.070114
